,line_text,spans,x0,y0,x1,y1,page,x0_type,x1_type,label
4168,"1  l/IX/1986  Revised text of 29 CFR Part 1910: Commercial Diving Standard, (ibid., 18 Sep.) ","['1', ' l/IX/1986 ', 'Revised text of 29 CFR Part 1910: Commercial Diving Standard, (ibid., 18 Sep.) ']",39.84,371.09,367.98,382.17,79,0,2,start
4169,"[Technical amendments to the commercial diving standard, 29 CFR 1910.430. Issued under the ","['[Technical amendments to the commercial diving standard, 29 CFR 1910.430. Issued under the ']",51.12,383.33,368.89,394.41,79,1,2,middle
4170,Occupational Safety and Health Act of 1970 (LS 1970—USA 1).] ,['Occupational Safety and Health Act of 1970 (LS 1970—USA 1).] '],50.64,391.73,279.04,402.81,79,1,1,end
4171,"15/IX/1986  Executive Order 12564: Drug-Free Federal Workplace, (ibid., 17 Sep.) ","['15/IX/1986 ', 'Executive Order 12564: Drug-Free Federal Workplace, (ibid., 17 Sep.) ']",39.84,404.21,328.94,415.29,79,0,1,other
4172,"[Inter alia, this Executive Order requires federal employees to refrain from using illegal drugs, ","['[Inter alia, this Executive Order requires federal employees to refrain from using illegal drugs, ']",51.12,416.69,368.72,427.77,79,1,2,middle
4173,whether on or off duty. It calls upon the head of each agency to establish a policy and a ,['whether on or off duty. It calls upon the head of each agency to establish a policy and a '],50.64,425.09,368.82,436.17,79,1,2,middle
4174,programme to test for the use of illegal drugs by employees in sensitive positions (as defined in ,['programme to test for the use of illegal drugs by employees in sensitive positions (as defined in '],50.64,433.49,368.69,444.57,79,1,2,middle
4175,"the Order), other employees under certain circumstances, as well as any applicant for ","['the Order), other employees under certain circumstances, as well as any applicant for ']",50.64,441.89,368.83,452.97,79,1,2,middle
4176,"employment. Agencies shall, in addition to taking any appropriate personnel action, refer a ","['employment. Agencies shall, in addition to taking any appropriate personnel action, refer a ']",50.4,450.29,368.59,461.37,79,1,2,middle
4177,drug-using employee to an assistance programme for counseling and to treatment or ,['drug-using employee to an assistance programme for counseling and to treatment or '],50.4,458.69,368.83,469.77,79,1,2,middle
4178,"rehabilitatiion, as appropriate. Any action to discipline an employee shall be taken in ","['rehabilitatiion, as appropriate. Any action to discipline an employee shall be taken in ']",50.64,467.09,368.69,478.17,79,1,2,middle
4179,"compliance with otherwise applicable procedures, including the Civil Service Reform Act.] ","['compliance with otherwise applicable procedures, including the Civil Service Reform Act.] ']",50.4,475.49,363.76,486.57,79,1,1,end
4180,15/IX/1986 Amended text of 29 CFR Part 1910: Health and Safety Standards; Accident ,['15/IX/1986 Amended text of 29 CFR Part 1910: Health and Safety Standards; Accident '],39.6,488.21,368.54,499.29,79,0,2,start
4181,"Prevention Tags, (ibid., 19 Sep.) ","['Prevention Tags, (ibid., 19 Sep.) ']",50.64,496.37,163.34,507.45,79,1,0,end
4182,"[Amends standards for accident prevention tags, in relation to the temporary marking of ","['[Amends standards for accident prevention tags, in relation to the temporary marking of ']",51.12,508.85,368.84,519.93,79,1,2,middle
4183,"workplace hazards, including in particular biological hazards. Effective 3 Nov. 1986.] ","['workplace hazards, including in particular biological hazards. Effective 3 Nov. 1986.] ']",50.64,517.25,346.72,528.33,79,1,1,end
4184,15/IX/1986 Amendment to 13 CFR Part 124: Minority Small Business and Capital Ownership ,['15/IX/1986 Amendment to 13 CFR Part 124: Minority Small Business and Capital Ownership '],39.6,529.73,368.8,540.81,79,0,2,start
4185,"Development Assistance, (ibid., 18 Oct.) ","['Development Assistance, (ibid., 18 Oct.) ']",50.88,538.13,190.94,549.21,79,1,0,end
4186,[Issued by the Small Business Administration under the Small Business Act to implement a ,['[Issued by the Small Business Administration under the Small Business Act to implement a '],51.12,550.61,368.59,561.69,79,1,2,middle
4187,programme intended to provide contractual and management assistance to concerns owned and ,['programme intended to provide contractual and management assistance to concerns owned and '],50.64,559.01,368.4,570.09,79,1,2,middle
4188,controlled by socially and economically disadvantaged persons. Effective 24 Nov. 1986.] ,['controlled by socially and economically disadvantaged persons. Effective 24 Nov. 1986.] '],50.4,567.41,356.32,578.49,79,1,1,end
4189,"23/IX/l  986  Revised text of 29 CFR Parts 1910 and 1915: Recordkeeping Requirements for Tests, ","['23/IX/l', ' 986', ' Revised text of 29 CFR Parts 1910 and 1915: Recordkeeping Requirements for Tests, ']",38.88,579.89,368.89,590.97,79,0,2,start
4190,"Inspections and Maintenance Checks, (ibid., 29 Sep.) ","['Inspections and Maintenance Checks, (ibid., 29 Sep.) ']",50.88,588.53,235.1,599.61,79,1,1,end
4191,1987—List No. 3  80  (186) ,"['1987—List No. 3 ', '80 ', '(186) ']",74.39,32.76,402.71,46.61,80,0,2,start
4192,UNITED STATES  (cont.) ,"['UNITED STATES', ' (cont.) ']",72.72,59.27,167.35,70.42,80,0,0,country
4193,[Revises certain recordkeeping requirements in relation particularly to lifting devices and power ,['[Revises certain recordkeeping requirements in relation particularly to lifting devices and power '],85.16,71.47,401.88,82.14,80,1,2,middle
4194,"presses. Intended to minimise the paperwork burden on employers. Issued under, inter alia, the ","['presses. Intended to minimise the paperwork burden on employers. Issued under, inter alia, the ']",85.39,79.84,401.92,90.51,80,1,2,middle
4195,Occupational Safety and Health Act (LS 1970—USA 1).] ,['Occupational Safety and Health Act (LS 1970—USA 1).] '],84.44,88.21,284.16,98.89,80,1,1,end
4196,23/IX/1986  Amendment to 29 CFR Part 1910—Hazard Communications; Definition of Trade ,"['23/IX/1986 ', 'Amendment to 29 CFR Part 1910—Hazard Communications; Definition of Trade ']",72.48,100.89,401.92,111.56,80,0,2,start
4197,"Secret and Disclosure of Trade Secrets to Employees, Designated Representatives and Nurses. ","['Secret and Disclosure of Trade Secrets to Employees, Designated Representatives and Nurses. ']",84.68,109.26,402.01,119.94,80,1,2,middle
4198,"(ibid., 30 Sep.) ","['(ibid., 30 Sep.) ']",84.44,117.64,136.98,128.31,80,1,0,end
4199,[Modifies the trade secret definition and the trade secret access provisions of the Hazardous ,['[Modifies the trade secret definition and the trade secret access provisions of the Hazardous '],85.16,130.07,401.96,140.75,80,1,2,middle
4200,Communication Standard (29 CFR Part 1910.1200) issued under the Occupational Safety and ,['Communication Standard (29 CFR Part 1910.1200) issued under the Occupational Safety and '],84.68,138.45,401.67,149.12,80,1,2,middle
4201,"Health Act (LS 1970—USA 1). Permits, under certain conditions, employees and their ","['Health Act (LS 1970—USA 1). Permits, under certain conditions, employees and their ']",84.68,146.82,401.88,157.49,80,1,2,middle
4202,"representatives, as well as occupational health professionals such as doctors and nurses, to have ","['representatives, as well as occupational health professionals such as doctors and nurses, to have ']",84.68,155.19,401.92,165.86,80,1,2,middle
4203,access to trade secrets.] ,['access to trade secrets.] '],84.68,163.56,166.95,174.23,80,1,0,end
4204,1  /X/1986  Revised text of  30  CFR Parts 56 and 57: Safety Standards for Ground Control at Metal ,"['1', ' /X/1986 ', 'Revised text of', ' 30', ' CFR Parts 56 and 57: Safety Standards for Ground Control at Metal ']",73.43,176.0,404.17,186.67,80,0,2,start
4205,"and Nonmetal Mines, (ibid., 8 Oct.; errata: ibid., 16 Oct.) ","['and Nonmetal Mines, (ibid., 8 Oct.; errata: ibid., 16 Oct.) ']",84.68,184.85,285.04,195.52,80,1,1,end
4206,[Issued by the Mine Safety and Health Administration to update and clarify standards ,['[Issued by the Mine Safety and Health Administration to update and clarify standards '],85.16,197.05,401.97,207.72,80,1,2,middle
4207,"regarding, inter alia, precautions, maintenance of wall, bank and slope stability and ","['regarding, inter alia, precautions, maintenance of wall, bank and slope stability and ']",84.68,205.42,401.67,216.09,80,1,2,middle
4208,examination of ground conditions in surface and underground mines.] ,['examination of ground conditions in surface and underground mines.] '],84.44,213.79,328.41,224.47,80,1,1,end
4209,10/X/1986  Redesignation and amendment of 29 CFR Parts 1910 and 1926: Occupational ,"['10/X/1986 ', 'Redesignation and amendment of 29 CFR Parts 1910 and 1926: Occupational ']",73.43,226.47,401.85,237.14,80,0,2,start
4210,"Exposure to Asbestos, Tremolite, Anthophyllite and Actinolite. (ibid., 17 Oct.) ","['Exposure to Asbestos, Tremolite, Anthophyllite and Actinolite. (ibid., 17 Oct.) ']",84.92,234.84,357.04,245.52,80,1,1,end
4211,"[In regard solely to occupational exposure to non-asbestiform tremolite, anthophyllite and ","['[In regard solely to occupational exposure to non-asbestiform tremolite, anthophyllite and ']",85.16,247.28,401.66,257.96,80,1,2,middle
4212,"actinolite, an administrative stay (until 21 Apr. 1987) of the standards for those substances, ","['actinolite, an administrative stay (until 21 Apr. 1987) of the standards for those substances, ']",84.68,255.66,401.84,266.33,80,1,2,middle
4213,"which were published in the  Federal Register  on 20 June 1986 (p. 22612 et seq.), has been ","['which were published in the', ' Federal Register', ' on 20 June 1986 (p. 22612 et seq.), has been ']",84.68,264.03,401.73,274.7,80,1,2,middle
4214,"granted. During the stay, the 1972 standard, as redesignated and republished in the present ","['granted. During the stay, the 1972 standard, as redesignated and republished in the present ']",84.68,272.4,401.67,283.07,80,1,2,middle
4215,"notice, applies. For other types of occupational exposure, the new asbestos standard remains in ","['notice, applies. For other types of occupational exposure, the new asbestos standard remains in ']",84.68,280.77,401.73,291.44,80,1,2,middle
4216,effect.] ,['effect.] '],84.68,289.14,108.43,299.82,80,1,0,end
4217,California ,['California '],72.72,313.85,109.15,324.93,80,0,0,country
4218,"1985 Provisions regarding confidentiality of AIDS tests, Ch. 1.11, s. 199.20. (Bureau of National ","['1985 Provisions regarding confidentiality of AIDS tests, Ch. 1.11, s. 199.20. (Bureau of National ']",73.43,326.22,401.85,336.89,80,0,2,start
4219,"Affairs,  State Labor Laws,  Vol. 4) ","['Affairs,', ' State Labor Laws,', ' Vol. 4) ']",84.68,334.59,203.48,345.26,80,1,0,end
4220,[Provides that the results of a blood test for acquired immune deficiency syndrome shall not be ,['[Provides that the results of a blood test for acquired immune deficiency syndrome shall not be '],85.39,346.79,402.15,357.46,80,1,2,middle
4221,used for the determination of insurability or suitability for employment  (s.  11 9.20(f)).  Added by ,"['used for the determination of insurability or suitability for employment', ' (s.', ' 11', '9.20(f)).', ' Added by ']",84.92,355.16,401.97,365.84,80,1,2,middle
4222,"Ch. 22, California Statutes, L. 1985; effective 1 Jan. 1986.] ","['Ch. 22, California Statutes, L. 1985; effective 1 Jan. 1986.] ']",84.68,363.54,288.23,374.21,80,1,1,end
4223,URUGUAY ,['URUGUAY '],72.72,390.16,116.48,401.24,80,0,0,country
4224,"17/1/1986 Act No. 15800, to reinstate the Social Welfare Trust and eliminate the General ","['17/1/1986 Act No. 15800, to reinstate the Social Welfare Trust and eliminate the General ']",73.43,402.29,401.61,412.96,80,0,2,start
4225,"Directorate for social security.  (Diario Oficial,  3 Mar.) ","['Directorate for social security.', ' (Diario Oficial,', ' 3 Mar.) ']",84.92,410.66,273.32,421.33,80,1,1,end
4226,[The Act does away with the General Directorate for social security and reinstates the Social ,['[The Act does away with the General Directorate for social security and reinstates the Social '],85.39,423.1,401.61,433.77,80,1,2,middle
4227,"Welfare Trust, as provided for under art. 195 of the Constitution. The functions of the Trust are ","['Welfare Trust, as provided for under art. 195 of the Constitution. The functions of the Trust are ']",84.92,431.47,401.92,442.14,80,1,2,middle
4228,"to organise the social security scheme, and ensure co-ordination between the various ","['to organise the social security scheme, and ensure co-ordination between the various ']",84.92,439.84,401.96,450.51,80,1,2,middle
4229,administrative departments in charge of social welfare. The Act contains detailed provisions on ,['administrative departments in charge of social welfare. The Act contains detailed provisions on '],84.92,448.21,401.73,458.89,80,1,2,middle
4230,"the composition of the administrative bodies and operating regulations of the Trust, which is ","['the composition of the administrative bodies and operating regulations of the Trust, which is ']",84.92,456.59,401.97,467.26,80,1,2,middle
4231,incorporated as a body under public law and endowed with legal personality.] ,['incorporated as a body under public law and endowed with legal personality.] '],84.92,464.96,355.45,475.63,80,1,1,end
4232,18/VI/1986  Decree No. 322/986 to issue regulatory standards for inspection posts with the ,"['18/VI/1986 ', 'Decree No. 322/986 to issue regulatory standards for inspection posts with the ']",73.67,477.64,401.92,488.31,80,0,2,start
4233,"General Labour Inspectorate and the Social Security system, and for heads of offices with said ","['General Labour Inspectorate and the Social Security system, and for heads of offices with said ']",84.92,486.01,401.67,496.68,80,1,2,middle
4234,"functions in the interior of the country, (ibid., 6 Aug.) ","['functions in the interior of the country, (ibid., 6 Aug.) ']",85.16,494.38,273.08,505.05,80,1,1,end
4235,"[As from  1  Jan. 1989, as a mandatory measure, the system of exclusive dedication to inspection ","['[As from', ' 1', ' Jan. 1989, as a mandatory measure, the system of exclusive dedication to inspection ']",85.64,506.82,404.05,517.49,80,1,2,middle
4236,tasks shall be introduced for all inspection jobs with the General Labour Inspectorate and the ,['tasks shall be introduced for all inspection jobs with the General Labour Inspectorate and the '],85.16,515.19,401.92,525.86,80,1,2,middle
4237,"Social Security scheme, etc. Calls for a work schedule of no less than 40 hours per week for such ","['Social Security scheme, etc. Calls for a work schedule of no less than 40 hours per week for such ']",85.16,523.56,401.74,534.23,80,1,2,middle
4238,officials. The General Labour Inspectorate and the Social Security scheme shall maintain the ,['officials. The General Labour Inspectorate and the Social Security scheme shall maintain the '],85.16,531.93,401.92,542.61,80,1,2,middle
4239,relevant registries to evaluate the output of each official.] ,['relevant registries to evaluate the output of each official.] '],85.16,540.31,282.97,550.98,80,1,1,end
4240,24/VI/1986  Resolution No. 421/986 to empower the Administration of Cargo Services to engage ,"['24/VI/1986 ', 'Resolution No. 421/986 to empower the Administration of Cargo Services to engage ']",73.2,552.98,401.92,563.66,80,0,2,start
4241,"personnel for the maintenance of essential services, (ibid., 5 Aug.) ","['personnel for the maintenance of essential services, (ibid., 5 Aug.) ']",85.16,561.6,312.79,572.27,80,1,1,end
4242,[Addresses the scheduling of emergency shifts.] ,['[Addresses the scheduling of emergency shifts.] '],85.64,573.79,248.28,584.47,80,1,1,end
4243,(187)  81  1987—List No. 3 ,"['(187) ', '81 ', '1987—List No. 3 ']",37.92,35.79,367.44,49.13,81,0,2,start
4244,UNION OF SOVIET SOCIALIST REPUBLICS ,['UNION OF SOVIET SOCIALIST REPUBLICS '],37.92,61.73,215.9,72.81,81,0,1,other
4245,30/V/1985 Order No. 168 of the State Labour and Social Affairs Committee of the USSR to ,['30/V/1985 Order No. 168 of the State Labour and Social Affairs Committee of the USSR to '],38.16,74.14,366.56,84.81,81,0,2,start
4246,approve instructions for the procedure to be followed in planning and carrying out the ,['approve instructions for the procedure to be followed in planning and carrying out the '],49.68,82.54,366.53,93.21,81,1,2,middle
4247,organised recruitment of workers.  (Byulleten Gosudarstvennogo  /Cornitela  SSSR po Trudu i ,"['organised recruitment of workers.', ' (Byulleten Gosudarstvennogo', ' /Cornitela', ' SSSR po Trudu i ']",49.92,90.94,369.47,101.61,81,1,2,middle
4248,"Sotsialnym Voprosom,  No. 9) ","['Sotsialnym Voprosom,', ' No. 9) ']",49.92,99.34,151.59,110.01,81,1,0,end
4249,[Procedure for recruiting workers on a voluntary basis for permanent or seasonal work in ,['[Procedure for recruiting workers on a voluntary basis for permanent or seasonal work in '],50.4,112.06,366.34,122.73,81,1,2,middle
4250,"undertakings located in the Far North, Siberia and the Far East or working for new projects of ","['undertakings located in the Far North, Siberia and the Far East or working for new projects of ']",50.16,120.46,366.45,131.13,81,1,2,middle
4251,major importance to the national economy in other parts of country. Repeals Order No. 524 of ,['major importance to the national economy in other parts of country. Repeals Order No. 524 of '],49.92,128.86,366.46,139.53,81,1,2,middle
4252,29 Dec. 1979 on the same subject.] ,['29 Dec. 1979 on the same subject.] '],50.16,137.26,171.34,147.93,81,1,0,end
4253,30/V/1985 Order No. 162/12-55 of the State Labour and Social Affairs Committee of the USSR ,['30/V/1985 Order No. 162/12-55 of the State Labour and Social Affairs Committee of the USSR '],38.16,149.74,366.23,160.41,81,0,2,start
4254,"and the Secretariat of the Ail-Union Central Council of Trade Unions to approve recommendations for the application of systems of flexible working hours in undertakings, institutions and ","['and the Secretariat of the Ail-Union Central Council of Trade Unions to approve recommendations for the application of systems of flexible working hours in undertakings, institutions and ']",49.92,157.9,366.27,176.73,81,1,2,middle
4255,"organisations in sectors of the national economy, (ibid., No. 11) ","['organisations in sectors of the national economy, (ibid., No. 11) ']",49.92,174.22,272.79,184.89,81,1,1,end
4256,"[On request by the workers or the trade union committee, and subject to the approval of the ","['[On request by the workers or the trade union committee, and subject to the approval of the ']",50.4,187.18,366.77,197.85,81,1,2,middle
4257,"administration of the undertaking, working hours will be partly determined by agreement ","['administration of the undertaking, working hours will be partly determined by agreement ']",49.92,195.58,366.53,206.25,81,1,2,middle
4258,"between them, provided that the statutory daily, weekly or monthly quota is fulfilled. However, ","['between them, provided that the statutory daily, weekly or monthly quota is fulfilled. However, ']",49.92,203.98,366.7,214.65,81,1,2,middle
4259,"attendance remains compulsory during the core-hours set by the administration, which account ","['attendance remains compulsory during the core-hours set by the administration, which account ']",49.92,212.38,366.52,223.05,81,1,2,middle
4260,for most of the working day. The recommendations prescribe a method for calculating working ,['for most of the working day. The recommendations prescribe a method for calculating working '],50.16,220.78,366.69,231.45,81,1,2,middle
4261,"time and overtime on the basis of daily, weekly and monthly averages, with a maximum often ","['time and overtime on the basis of daily, weekly and monthly averages, with a maximum often ']",50.16,229.18,366.34,239.85,81,1,2,middle
4262,"hours daily in a 41-hour week, and an absolute maximum of two hours daily in exceptional ","['hours daily in a 41-hour week, and an absolute maximum of two hours daily in exceptional ']",50.16,237.58,366.46,248.25,81,1,2,middle
4263,"circumstances, including a period of rest (between 30 minutes and two hours). The ","['circumstances, including a period of rest (between 30 minutes and two hours). The ']",49.92,245.98,366.77,256.65,81,1,2,middle
4264,recommendations also prescribe penalties for non-observance by workers.] ,['recommendations also prescribe penalties for non-observance by workers.] '],50.16,254.38,307.9,265.05,81,1,1,end
4265,21/VI/1985  Order No. 198/11-6 of the State Labour and Social Affairs Committee of the USSR ,"['21/VI/1985 ', 'Order No. 198/11-6 of the State Labour and Social Affairs Committee of the USSR ']",38.16,266.86,366.47,277.53,81,0,2,start
4266,"and the Presidium of the Ail-Union Central Council of Trade Unions, to amend the list [dated ","['and the Presidium of the Ail-Union Central Council of Trade Unions, to amend the list [dated ']",49.92,275.26,366.27,285.93,81,1,2,middle
4267,"10  Sep.  1980]  of processes, trades and jobs involving arduous and unhealthy working conditions ","['10', ' Sep.', ' 1980]', ' of processes, trades and jobs involving arduous and unhealthy working conditions ']",50.88,283.66,368.45,294.33,81,1,2,middle
4268,in which it is not permitted to employ persons under 18 years of age.  (Byulleten Ministerstva ,"['in which it is not permitted to employ persons under 18 years of age.', ' (Byulleten Ministerstva ']",50.16,292.06,366.59,302.73,81,1,2,middle
4269,"Vysshego i Srednego Spelsialnogo Obrazovaniya SSSR,  No. 11) ","['Vysshego i Srednego Spelsialnogo Obrazovaniya SSSR,', ' No. 11) ']",51.12,300.46,268.46,311.13,81,1,1,end
4270,"2/VIII/1985  Ordinance No. 252, made by the State Committee of the USSR on Labour and Social ","['2/VIII/1985 ', 'Ordinance No. 252, made by the State Committee of the USSR on Labour and Social ']",38.16,312.94,367.05,323.61,81,0,2,start
4271,"Affairs, to amend and supplement Instructions No. 162 of 20 June 1974 issued by the State ","['Affairs, to amend and supplement Instructions No. 162 of 20 June 1974 issued by the State ']",49.92,321.34,366.53,332.01,81,1,2,middle
4272,Committee of the Council of Ministers of the USSR on Labour and Wages.  (Byulleten ,"['Committee of the Council of Ministers of the USSR on Labour and Wages.', ' (Byulleten ']",49.92,329.74,366.81,340.41,81,1,2,middle
4273,"Gosudarstevennogo Komiteta SSSRpo  Trudu i Sotsialnym Voprosom,  1986, No. 1) ","['Gosudarstevennogo Komiteta SSSRpo ', 'Trudu i Sotsialnym Voprosom,', ' 1986, No. 1) ']",50.16,338.14,333.03,348.81,81,1,1,end
4274,[The schedule to the ordinance contains detailed instructions as to the procedure for keeping ,['[The schedule to the ordinance contains detailed instructions as to the procedure for keeping '],50.64,350.62,366.69,361.29,81,1,2,middle
4275,"workers' personnel records. Entries in such records must be made by the establishment, ","[""workers' personnel records. Entries in such records must be made by the establishment, ""]",49.92,358.78,366.46,369.45,81,1,2,middle
4276,"institution or organisation employing the worker, even temporarily, and no worker may be ","['institution or organisation employing the worker, even temporarily, and no worker may be ']",49.92,366.94,366.53,377.61,81,1,2,middle
4277,engaged unless he or she can produce his or her record or alternative attestation of  his  previous ,"['engaged unless he or she can produce his or her record or alternative attestation of', ' his', ' previous ']",49.92,375.1,366.82,385.77,81,1,2,middle
4278,employment or status.] ,['employment or status.] '],49.92,383.26,131.02,393.93,81,1,0,end
4279,27/XI/1985  Act to amend the general principles of the legislation of the USSR and Union ,"['27/XI/1985 ', 'Act to amend the general principles of the legislation of the USSR and Union ']",38.16,396.7,366.34,407.37,81,0,2,start
4280,"Republics on education, in certain particulars concerning basic trends in the reform of general ","['Republics on education, in certain particulars concerning basic trends in the reform of general ']",50.4,405.1,366.46,415.77,81,1,2,middle
4281,"education and vocational training schools.  (  Vedomosti Verkhovnogo Soveta SSSR,  No. 48) ","['education and vocational training schools.', ' (', ' Vedomosti Verkhovnogo Soveta SSSR,', ' No. 48) ']",49.92,413.5,363.05,424.17,81,1,2,middle
4282,[The general principles are those approved under USSR Act of  19  June  1973.  Title X of the Act ,"['[The general principles are those approved under USSR Act of', ' 19', ' June', ' 1973.', ' Title X of the Act ']",50.4,425.98,367.22,436.65,81,1,1,end
4283,regulates status and work of teaching staff as well as their rights and duties as such.] ,['regulates status and work of teaching staff as well as their rights and duties as such.] '],50.16,434.38,343.66,445.05,81,1,1,end
4284,27/XI/1985  Act to amend certain USSR legislative provisions concerning basic trends in the ,"['27/XI/1985 ', 'Act to amend certain USSR legislative provisions concerning basic trends in the ']",38.16,446.86,366.53,457.53,81,0,2,start
4285,"reform of general education and vocational training schools, and the adoption of the new ","['reform of general education and vocational training schools, and the adoption of the new ']",50.16,455.02,366.36,465.69,81,1,2,middle
4286,formulation of the general principles of the legislation of the USSR and Union Republics on ,['formulation of the general principles of the legislation of the USSR and Union Republics on '],50.16,463.18,366.1,473.85,81,1,2,middle
4287,"education, (ibid.) ","['education, (ibid.) ']",49.92,471.34,110.31,482.01,81,1,0,end
4288,"[Amendments, inter alia, to the fundamental principles governing labour legislation of the ","['[Amendments, inter alia, to the fundamental principles governing labour legislation of the ']",50.4,484.3,366.53,494.97,81,1,2,middle
4289,"USSR and Union Republics, as adopted under USSR Act of  15  July 1970 (LS 1970—USSR 1  ).  ] ","['USSR and Union Republics, as adopted under USSR Act of', ' 15', ' July 1970 (LS 1970—USSR 1', ' ).', ' ] ']",50.16,492.7,371.26,503.37,81,1,1,end
4290,"1  /I V/l  986  Order  No.  109/64/7-23 of the State Labour and Social Affairs Committee of the USSR, ","['1', ' /I V/l', ' 986', ' Order', ' No.', ' 109/64/7-23 of the State Labour and Social Affairs Committee of the USSR, ']",39.12,505.18,368.87,515.85,81,0,2,start
4291,the Presidium of the Academy of Sciences of the USSR and the Secretariat of the AU-Union ,['the Presidium of the Academy of Sciences of the USSR and the Secretariat of the AU-Union '],50.16,513.58,366.1,524.25,81,1,2,middle
4292,"Central Council of Trade Unions, to improve the organisation of sociological work in the ","['Central Council of Trade Unions, to improve the organisation of sociological work in the ']",49.92,521.98,366.53,532.65,81,1,2,middle
4293,branches of the national economy and to approve model regulations for a social development ,['branches of the national economy and to approve model regulations for a social development '],50.16,530.38,366.28,541.05,81,1,2,middle
4294,"service in undertakings, organisations and ministries.  (Byulleten Gosudarstvennogo Komiteta ","['service in undertakings, organisations and ministries.', ' (Byulleten Gosudarstvennogo Komiteta ']",49.92,538.78,366.35,549.45,81,1,2,middle
4295,"SSSR po Trudu i Sotsialnym Voprosom,  No. 9) ","['SSSR po Trudu i Sotsialnym Voprosom,', ' No. 9) ']",50.16,547.18,213.02,557.85,81,1,1,end
4296,[Purpose of the service is to devise and implement measures to ensure the full use of social and ,['[Purpose of the service is to devise and implement measures to ensure the full use of social and '],50.4,559.66,366.03,570.33,81,1,2,middle
4297,"psychological factors in increasing the efficiency of production, to improve the way welfare ","['psychological factors in increasing the efficiency of production, to improve the way welfare ']",49.92,568.06,366.53,578.73,81,1,2,middle
4298,work is run in work collectives and to develop creative activity among the workers.] ,['work is run in work collectives and to develop creative activity among the workers.] '],49.92,576.46,341.26,587.13,81,1,1,end
4299,1987—List No. 3  82  (188) ,"['1987—List No. 3 ', '82 ', '(188) ']",76.08,33.22,405.42,46.99,82,0,2,start
4300,VENEZUELA ,['VENEZUELA '],75.36,58.28,129.24,70.75,82,0,0,country
4301,2/VII/1986  Act partially to amend the rules governing the retirement and pension scheme for ,"['2/VII/1986', ' Act partially to amend the rules governing the retirement and pension scheme for ']",75.12,70.2,404.9,82.21,82,0,2,start
4302,"officials and employees of the national public administration, State and municipalities.  (Gacela ","['officials and employees of the national public administration, State and municipalities.', ' (Gacela ']",87.12,78.6,408.77,90.61,82,1,2,middle
4303,"Oficial,  18 July, Special Issue) ","['Oficial,', ' 18 July, Special Issue) ']",87.36,87.0,195.93,99.01,82,1,0,end
4304,[Amends in particular ss. 3 (which provides that the right to retirement is acquired when the ,['[Amends in particular ss. 3 (which provides that the right to retirement is acquired when the '],87.6,99.48,405.21,111.49,82,1,2,middle
4305,"person  in  question  has  reached  the age  of  60,  or  55 in  the  case  of  a  woman,  with  a  minimum of 25 ","['person', ' in', ' question', ' has', ' reached', ' the age', ' of', ' 60,', ' or', ' 55 in', ' the', ' case', ' of', ' a', ' woman,', ' with', ' a', ' minimum of 25 ']",87.12,107.88,410.99,119.89,82,1,1,end
4306,"years  of  service  or  who,  irrespective of  age,  has completed  35 years  of  service),  4 (exemptions), 16 ","['years', ' of', ' service', ' or', ' who,', ' irrespective of', ' age,', ' has completed', ' 35 years', ' of', ' service),', ' 4 (exemptions), 16 ']",87.12,116.28,411.77,128.29,82,1,1,end
4307,"(regarding the right of  the  children and spouse of  the  contributor to receive, in equal parts, a ","['(regarding the right of', ' the', ' children and spouse of', ' the', ' contributor to receive, in equal parts, a ']",86.88,124.68,404.72,136.69,82,1,2,middle
4308,survivor's pensions) and 21 (amount of contributions).] ,"[""survivor's pensions) and 21 (amount of contributions).] ""]",86.88,133.08,280.63,145.09,82,1,1,end
4309,2/VII/1986  Act in respect of  the  rules governing the retirement and pension scheme for officials ,"['2/VII/1986', ' Act in respect of', ' the', ' rules governing the retirement and pension scheme for officials ']",74.88,145.8,405.26,157.81,82,0,2,start
4310,"and employees of the national public administration, States and municipalities, (ibid.) ","['and employees of the national public administration, States and municipalities, (ibid.) ']",87.12,154.44,384.67,166.45,82,1,1,end
4311,[This  Act incorporates  the  amendments  in the  Act of  2  July  1986  partially amending the  rules.  It ,"['[This', ' Act incorporates', ' the', ' amendments', ' in the', ' Act of', ' 2', ' July', ' 1986', ' partially amending the', ' rules.', ' It ']",87.6,166.68,409.64,178.69,82,1,1,end
4312,repeals the Act of 20 June 1928 concerning pensions.] ,['repeals the Act of 20 June 1928 concerning pensions.] '],87.12,175.08,275.35,187.09,82,1,1,end
4313,"2/VII/1986  Basic Act regarding conditions of work, the working environment and prevention. ","['2/VII/1986', ' Basic Act regarding conditions of work, the working environment and prevention. ']",75.12,187.56,404.86,199.57,82,0,2,start
4314,(ibid.) ,['(ibid.) '],86.88,195.96,109.88,207.97,82,1,0,end
4315,"[The purpose of this Basic Act (published as LS 1986—Ven. 1) is to guarantee to workers, ","['[The purpose of this Basic Act (published as LS 1986—Ven. 1) is to guarantee to workers, ']",87.6,208.68,405.15,220.69,82,1,2,middle
4316,"whether permanent or temporary, conditions of safety, health and welfare in the working ","['whether permanent or temporary, conditions of safety, health and welfare in the working ']",87.12,217.08,405.11,229.09,82,1,2,middle
4317,environment which are adequate and favourable for the workers' exercise of their mental and ,"[""environment which are adequate and favourable for the workers' exercise of their mental and ""]",86.88,225.48,404.68,237.49,82,1,2,middle
