,country,region,text,page
677,UNITED STATES,,"23/XII/1985  Federal Employees Flexible and Compressed Work Schedules Act of 1982,  Permanent Authority Act. Public Law 99-196, 99th Congress, H.R. 1534.  (U.S. Code  Congressional and Administrative News,  February)  [Converts the temporary authority to allow Federal employees to work on a flexible or  compressed schedule, under Title 5 of the U.S. Code, into permanent authority, by repealing  s.  5  of the 1982 Act.]  ",75
678,UNITED STATES,,1987—List No. 3  76  (182)  ,76
679,UNITED STATES,,"17/1/1986 Revised text of  5  CFR Part 1200—Merit Systems Protection Board, (ibid., 27 Jan.)  [Provides a revised statement of the Board's organisation and functions with regard to  the  civil  service and other merit systems.]  ",76
680,UNITED STATES,,"24/1/1986 Text of  34  CFR  Parts 369  and 376—Department of Education Regulations concerning  handicapped youth, (ibid., 30 Jan.)  [Final Regulations concerning special projects and demonstrations for providing transitional  rehabilitation services to handicapped  youth.  Indicate kinds of job training projects supported,  application requirements and selection criteria.]  ",76
681,UNITED STATES,,"10/11/1986 Revised text of 20 CFR Part 404—Social security benefits; payments to divorced  spouses, (ibid., 8 Apr.)  [Rules issued by the Social Security Administration of the Department of Health and Human  Services regarding paying a wife's or a husband's benefits to the divorced spouse of an eligible  worker who has not yet become entitled to his or her old-age benefit.]  ",76
682,UNITED STATES,,"14/11/1986 Revised text of 45 CFR Parts  201,  205,  206, 225, 232,  233,  234, 235 and 237—Aid to  families with dependent children adult assistance programmes, (ibid., 18 Mar.)  [Regulations introduce increased procedural  flexibility  for the State grantors and provide rules  as to how to treat certain income of recipients. In instances of mismanagement of a grant,  permits direct payments to landlords for the shelter portion of the grant. Issued by the Social  Security Administration of the Department of Health and Human Services.]  ",76
683,UNITED STATES,,"27/11/1986 Federal Employees Benefits Improvement Act of 1986. Public Law  99-251,  99th  Congress, H.R. 4061.  (U.S.  Code Congressional and Administrative  News,  April)  [Amends the Federal Employees' Health Benefits Act (5 U.S. Code s. 890 et seq.) to allow  rebates of health insurance premiums to be paid by insurance carriers to federal annuitants as  well as to current employees. Expands the class of individuals eligible for refunds or other  returns from contributions. Other miscellaneous amendments relating to the Civil Service  Retirement System and the Federal Employees Health Benefits Program.]  ",76
684,UNITED STATES,,"3/III/1986  Revised text of 5 CFR Part 551—Pay administration under the Fair Labour  Standards Act.  (Federal  Register,  4 Mar.)  [Defines exemptions for certain federal employees under the Fair Labour Standards Act, as  amended (LS 1966—USA 1).]  ",76
685,UNITED STATES,,"6/111/1986  Revised text of 20 CFR Part 10—Claims for medical benefits under the Federal  Employees' Compensation Act. (ibid., 10 Mar.)  [Sets forth procedures for submitting bills for medical services provided to Federal employees  under the Federal Employees' Compensation Act, and establishes limits for fees for medical  procedures and services. Issued by the Office of Workers' Compensation Programs of the  Department of Labour.]  ",76
686,UNITED STATES,,"10/III/1986 Revised text of  5  CFR  Parts  293,  300, 335,430,451, 531,532 and 771—Performance  management system, (ibid., 11 Mar.)  [Governs performance appraisal and award systems for various categories of Federal  employees, with the aim of insuring consistency in treatment for all. Covers, inter alia,  promotions and incentive awards. Issued by the Office of Personnel Management. Effective  date:  10 Apr. 1986.]  ",76
687,UNITED STATES,,"14/111/1986 Revised text of  42  CFR Part 435—Medicaid programme; treatment of social security  cost-of-living increases for individuals  who  lose supplemental security income eligibility, (ibid.,  10  Apr.)  [Issued by the Health Care Financing Administration of the Department of Health and Human  Services.]  ",76
688,UNITED STATES,,(183)  77  1987—List No. 3  ,77
689,UNITED STATES,,"19/III/1986  Revised text of 20 CFR Part 404—Social security; cost of living increases; delayed  retirement credits; and maximum family benefits, (ibid., 14 Apr.)  [Concerns various measures taken pursuant to the Social Security Amendments of  1983  and the  Deficit Reduction Act of 1984.]  ",77
690,UNITED STATES,,"8 / IV /1986 Text of 20 CFR Part 295—PaymenU pursuant to court decree or court-approved  property settlement, (ibid., 16 Apr.)  [New part provides that the Railroad Retirement Board must comply with a court decree of  divorce, annulment or legal separation, or a court-approved settlement in relation thereto,  which characterises specified benefits as property to divide between the spouses. Implements  s. 419 of Public Law 98-76 (97 Stat. 438), which amended s. 14 of the Railroad Retirement Act  (LS 1935—USA 3A; 1937—USA 3A).]  ",77
691,UNITED STATES,,"9/IV/1986  Revised text of  7  CFR Part 251—Temporary emergency food assistance programme.  (ibid.)  [Sets forth rules regarding availability of commodities, eligibility of needy persons to receive  them, distribution and storage, etc.]  ",77
692,UNITED STATES,,"15/IV/1986  Revised text of 38 CFR Part 21—Vocational rehabilitation and education;  amendments to the Veterans' Job Training Act. (ibid., 2 May)  [Reflects the Amendments to the Veterans' Job Training Act of 1983 (Public Law 98-77) made  by the Veterans' Compensation Rate Increase and Job Training Amendments of 1985 (Public  Law 99-238). ]  ",77
693,UNITED STATES,,"24/IV /1986 Corrected  texts  of  20  CFR Parts 404 and 416 regarding social security benefits, (ibid.,  30 Apr.)  [Corrects the final rules published in the Federal Register of  6  Dec. 1985 (p. 50118 and 50068)  and of 14 Apr. 1986 (p. 12600).]  ",77
694,UNITED STATES,,"24/IV/1986  Health Services Amendments Act of 1986. Public Law 99-280, 99th Congress,  S. 1282.  (U.S. Code Congressional and Administrative News,  June)  [Revises and extends primary health care assistance programmes.]  ",77
695,UNITED STATES,,"14/V/1986 Amendments to 7 CFR Parts 271, 272, 273, 274, 276, 279 and 285; Food Stamp  Program.  (Federal Register,  21 May)  [The amendments implement various provisions of the Food Security Act of 1985 (Public Law  99-198) concerning, inter alia, eligibility of participants in the Job Training Partnership Act  Program.]  ",77
696,UNITED STATES,,"19/V/1986  Miscellaneous changes to laws affecting the Coast Guard. Public Law 99-307, 99th  Congress, H.R. 739.  (U.S. Code  Congressional  and Administrative News,  July)  [Inter alia, introduces a new s. 11112 to 46 U.S. Code to provide for masters to obtain liens to  collect their wages.]  ",77
697,UNITED STATES,,"23 /V /1986 Protection and Advocacy for Mentally  111  Individuals Act of  1986.  Public Law 99-319,  99th Congress, S. 974. (ibid.)  [Purposes of the Act: to ensure the protection of the rights of mentally ill individuals and to  assist States in establishing and operating a protection and advocacy system for them. Title I  addresses the establishment of such systems. Title II is a restatement of the Bill of Rights for  Mental Health Patients as previously stated in the Mental Health System Act. Title III and IV  cover interpretation and family support groups for Alzheimer's disease patients, respectively.]  ",77
698,UNITED STATES,,"28/V/1986  Amendments to 38 CFR Parts 17 and 21—Medical care for veterans receiving  vocational training; vocational rehabilitation.  (Federal Register,  29 May)  [Adds two new regulatory provisions which were necessitated by the Veterans' Benefits  Improvement Act of 1984 (Public Law 98-543).]  ",77
699,UNITED STATES,,"6/VI/1986  Federal Employees' Retirement System Act of 1986. Public Law 99-335, 99th  Congress, H.R. 2672.  (U.S. Code  Congressional  and Administrative News,  July)  [The Act establishes a new retirement and disability plan which is co-ordinated with the Social  Security Act (LS 1939—USA 2), as amended, for Federal employees, postal employees and  ",77
700,UNITED STATES,,1987—List No. 3  78  (184)  ,78
701,UNITED STATES,,"17/VI/1986  Amendment to 29 CFR Parts 1910 and 1926; Occupational Exposure to Asbestos,  Tremolite, Anthophyllite and Actinolite.  (Federal Register,  20 June)  [This new standard reduces the permissible exposure limit of 0.2 fibres per cubic centimeter of  air, determined as an eight-hour time-weighted average airborne concentration. It applies to all  workers covered by the Occupational Safety and Health Act of  1970  (LS 1970—USA  1 )  who are  exposed to asbestos, tremolite, anthophyllite and/or actinolite. Separate standards tailored to  differing conditions have been issued for general industry (including the maritime sector) and  for construction. Inter alia, the standard provides for methods of compliance, personal  protective equipment, employee monitoring, medical surveillance, communication of hazards  to employees and recordkeeping. Entry into force 21 July 1986.]  ",78
702,UNITED STATES,,"25/VI/1986  Amendment to 5 CFR Part 550—Adjustment of work schedules for religious  observances, (ibid., 25 June)  [Adopts as  final  the Federal Office of Personnel Management interim rules on the subject, which  were published on 6 Oct. 1978  (Federal Register,  p. 46288).]  ",78
703,UNITED STATES,,"27/VI/1986  Amendment to 20 CFR Part 655—Labor certification process for the temporary  employment of aliens in the United States, (ibid., 2 July)  [Issued by the Department of Labor in conjunction with the temporary employment of nonimmigrant alien agricultural workers.]  ",78
704,UNITED STATES,,"27/VI/1986  Correction to 29 CFR 1910.1043—Occupational exposure to cotton dust, (ibid.,  3 July)  [Various substantive and minor corrections to the rule which appeared in the Federal Register  on 13 Dec. 1985 (p. 51120).]  ",78
705,UNITED STATES,,"2/VII/1986  Revised text of 29 CFR Part 1926—Electrical Standards for Construction, (ibid.,  11 July)  [The revision is intended to clarify and update the standards. Issued under the Occupational  Safety and Health Act (LS 1970—U.S. 1). Effective date: 9 Oct. 1986.]  ",78
706,UNITED STATES,,"4/VIII /1986  Education of the Deaf Act of 1986. Public Law 99-371,99th Congress, S. 1874. (  U.S.  Code Congressional and Administrative News,  Sep.)  [An Act to authorise quality educational programmes for deaf persons, to foster improved  education programmes for them, to re-enact and codify certain provisions of law on the subject,  and for other purposes.]  ",78
707,UNITED STATES,,"5/VIH/1986  Handicapped Children's Protection Act of 1986. Public Law 99-372,99th Congress,  S. 415. (ibid.)  [Amends the Education of  the  Handicapped Act to provide, inter alia, that it does not limit the  rights, procedures and remedies available under the Constitution, Title V of the Rehabilitation  Act of 1973 or other federal statutes protecting the rights of handicapped children and  youth.]  ",78
708,UNITED STATES,,"8/VIH/1986  Amendments to 29 CFR Part 1620: The Equal Pay Act; Interpretations.  (Federal  Register,  20 Aug.; errata; ibid., 15 Sep.)  [These amendments are the final interpretation of the Equal Employment Opportunity  Commission regarding the Equal Pay Act (see Fair Labor Standards Act (consolidation), LS  1966—USA 1  ).  Inter  alia,  they delineate the basic applicability of  the  Act and define  wages,  wage  rates,  and equal work, in addition to various key jurisdictional terms. They provide guide-lines  on evaluating the equality of  jobs,  especially in relation to skill, effort and responsibility. The  new Regulations prohibit discrimination with regard to fringe benefits for men and women  ",78
709,UNITED STATES,,(185)  79  1987—List No. 3  ,79
710,UNITED STATES,,"15/VIII/1986 Amendment to 40 CFR Part  61 :  National Emission Standards for Hazardous Air  Pollutants; Standards for Radon-222 Emissions from Licensed Uranium Mill Tailings, (ibid.,  24 Sep.)  [Adds new Subpart W which requires, inter alia, improved work practices for the disposal of  newly generated tailings, subject to exemptions.]  ",79
711,UNITED STATES,,"22/VIII/l 986 Final Guide-lines for the Health Assessment of Suspect Developmental Toxicants.  (ibid.)  [The Guide-lines, issued by the Environmental Protection Agency, relate to evaluating potential  toxicity affecting development of embryos and fetuses which is associated with human exposure  to environmental toxicants.]  22/VIII/l 986 Final Guide-lines for carcinogen risk assessment, (ibid.)  [Issued by the Environmental Protection Agency, the Guide-lines address hazard identification,  exposure assessment and related matters, and weighing evidence of carcinogenicity from human  and animal studies.]  22/VIII/l 986 Final Guide-lines for Mutagenicity Risk Assessment, (ibid.)  [The Guide-lines were issued by the Environmental Protection Agency for assessing, by means  of hazard identification and quantitative assessment of exposure and related matters, whether a  chemical agent is capable of inducing transmitted genetic changes.]  22/VIII/l 986 Final Guide-lines for Health Risk Assessment of Chemical Mixtures, (ibid.)  [The Guide-lines, issued by the Environmental Protection Agency, present approaches for  evaluating data on the chronic and subchronic health effects of exposure to chemical mixtures.]  22/VIII/l 986 Final Guide-lines for Estimating Exposures, (ibid.)  [These Guide-lines, issued by the Environmental Protection Agency, provide a general  approach and framework for carrying out human or nonhuman exposure assessments for  specified pollutants. Workers at a factory and/or at the site of disposal of chemicals may serve in  the definition of appropriate population characteristics.]  ",79
712,UNITED STATES,,"1  l/IX/1986  Revised text of 29 CFR Part 1910: Commercial Diving Standard, (ibid., 18 Sep.)  [Technical amendments to the commercial diving standard, 29 CFR 1910.430. Issued under the  Occupational Safety and Health Act of 1970 (LS 1970—USA 1).]  15/IX/1986  Executive Order 12564: Drug-Free Federal Workplace, (ibid., 17 Sep.)  [Inter alia, this Executive Order requires federal employees to refrain from using illegal drugs,  whether on or off duty. It calls upon the head of each agency to establish a policy and a  programme to test for the use of illegal drugs by employees in sensitive positions (as defined in  the Order), other employees under certain circumstances, as well as any applicant for  employment. Agencies shall, in addition to taking any appropriate personnel action, refer a  drug-using employee to an assistance programme for counseling and to treatment or  rehabilitatiion, as appropriate. Any action to discipline an employee shall be taken in  compliance with otherwise applicable procedures, including the Civil Service Reform Act.]  ",79
713,UNITED STATES,,"15/IX/1986 Amended text of 29 CFR Part 1910: Health and Safety Standards; Accident  Prevention Tags, (ibid., 19 Sep.)  [Amends standards for accident prevention tags, in relation to the temporary marking of  workplace hazards, including in particular biological hazards. Effective 3 Nov. 1986.]  ",79
714,UNITED STATES,,"15/IX/1986 Amendment to 13 CFR Part 124: Minority Small Business and Capital Ownership  Development Assistance, (ibid., 18 Oct.)  [Issued by the Small Business Administration under the Small Business Act to implement a  programme intended to provide contractual and management assistance to concerns owned and  controlled by socially and economically disadvantaged persons. Effective 24 Nov. 1986.]  ",79
715,UNITED STATES,,"23/IX/l  986  Revised text of 29 CFR Parts 1910 and 1915: Recordkeeping Requirements for Tests,  Inspections and Maintenance Checks, (ibid., 29 Sep.)  ",79
716,UNITED STATES,,1987—List No. 3  80  (186)  ,80
717,UNITED STATES,,"23/IX/1986  Amendment to 29 CFR Part 1910—Hazard Communications; Definition of Trade  Secret and Disclosure of Trade Secrets to Employees, Designated Representatives and Nurses.  (ibid., 30 Sep.)  [Modifies the trade secret definition and the trade secret access provisions of the Hazardous  Communication Standard (29 CFR Part 1910.1200) issued under the Occupational Safety and  Health Act (LS 1970—USA 1). Permits, under certain conditions, employees and their  representatives, as well as occupational health professionals such as doctors and nurses, to have  access to trade secrets.]  ",80
718,UNITED STATES,,"1  /X/1986  Revised text of  30  CFR Parts 56 and 57: Safety Standards for Ground Control at Metal  and Nonmetal Mines, (ibid., 8 Oct.; errata: ibid., 16 Oct.)  [Issued by the Mine Safety and Health Administration to update and clarify standards  regarding, inter alia, precautions, maintenance of wall, bank and slope stability and  examination of ground conditions in surface and underground mines.]  ",80
719,UNITED STATES,,"10/X/1986  Redesignation and amendment of 29 CFR Parts 1910 and 1926: Occupational  Exposure to Asbestos, Tremolite, Anthophyllite and Actinolite. (ibid., 17 Oct.)  [In regard solely to occupational exposure to non-asbestiform tremolite, anthophyllite and  actinolite, an administrative stay (until 21 Apr. 1987) of the standards for those substances,  which were published in the  Federal Register  on 20 June 1986 (p. 22612 et seq.), has been  granted. During the stay, the 1972 standard, as redesignated and republished in the present  notice, applies. For other types of occupational exposure, the new asbestos standard remains in  effect.]  ",80
720,UNITED STATES,California,"1985 Provisions regarding confidentiality of AIDS tests, Ch. 1.11, s. 199.20. (Bureau of National  Affairs,  State Labor Laws,  Vol. 4)  [Provides that the results of a blood test for acquired immune deficiency syndrome shall not be  used for the determination of insurability or suitability for employment  (s.  11 9.20(f)).  Added by  Ch. 22, California Statutes, L. 1985; effective 1 Jan. 1986.]  ",80
721,URUGUAY,,"17/1/1986 Act No. 15800, to reinstate the Social Welfare Trust and eliminate the General  Directorate for social security.  (Diario Oficial,  3 Mar.)  [The Act does away with the General Directorate for social security and reinstates the Social  Welfare Trust, as provided for under art. 195 of the Constitution. The functions of the Trust are  to organise the social security scheme, and ensure co-ordination between the various  administrative departments in charge of social welfare. The Act contains detailed provisions on  the composition of the administrative bodies and operating regulations of the Trust, which is  incorporated as a body under public law and endowed with legal personality.]  ",80
722,URUGUAY,,"18/VI/1986  Decree No. 322/986 to issue regulatory standards for inspection posts with the  General Labour Inspectorate and the Social Security system, and for heads of offices with said  functions in the interior of the country, (ibid., 6 Aug.)  [As from  1  Jan. 1989, as a mandatory measure, the system of exclusive dedication to inspection  tasks shall be introduced for all inspection jobs with the General Labour Inspectorate and the  Social Security scheme, etc. Calls for a work schedule of no less than 40 hours per week for such  officials. The General Labour Inspectorate and the Social Security scheme shall maintain the  relevant registries to evaluate the output of each official.]  ",80
723,URUGUAY,,"24/VI/1986  Resolution No. 421/986 to empower the Administration of Cargo Services to engage  personnel for the maintenance of essential services, (ibid., 5 Aug.)  [Addresses the scheduling of emergency shifts.]  ",80
724,URUGUAY,,(187)  81  1987—List No. 3  ,81
725,UNION OF SOVIET SOCIALIST REPUBLICS,,"30/V/1985 Order No. 168 of the State Labour and Social Affairs Committee of the USSR to  approve instructions for the procedure to be followed in planning and carrying out the  organised recruitment of workers.  (Byulleten Gosudarstvennogo  /Cornitela  SSSR po Trudu i  Sotsialnym Voprosom,  No. 9)  [Procedure for recruiting workers on a voluntary basis for permanent or seasonal work in  undertakings located in the Far North, Siberia and the Far East or working for new projects of  major importance to the national economy in other parts of country. Repeals Order No. 524 of  29 Dec. 1979 on the same subject.]  ",81
726,UNION OF SOVIET SOCIALIST REPUBLICS,,"30/V/1985 Order No. 162/12-55 of the State Labour and Social Affairs Committee of the USSR  and the Secretariat of the Ail-Union Central Council of Trade Unions to approve recommendations for the application of systems of flexible working hours in undertakings, institutions and  organisations in sectors of the national economy, (ibid., No. 11)  [On request by the workers or the trade union committee, and subject to the approval of the  administration of the undertaking, working hours will be partly determined by agreement  between them, provided that the statutory daily, weekly or monthly quota is fulfilled. However,  attendance remains compulsory during the core-hours set by the administration, which account  for most of the working day. The recommendations prescribe a method for calculating working  time and overtime on the basis of daily, weekly and monthly averages, with a maximum often  hours daily in a 41-hour week, and an absolute maximum of two hours daily in exceptional  circumstances, including a period of rest (between 30 minutes and two hours). The  recommendations also prescribe penalties for non-observance by workers.]  ",81
727,UNION OF SOVIET SOCIALIST REPUBLICS,,"21/VI/1985  Order No. 198/11-6 of the State Labour and Social Affairs Committee of the USSR  and the Presidium of the Ail-Union Central Council of Trade Unions, to amend the list [dated  10  Sep.  1980]  of processes, trades and jobs involving arduous and unhealthy working conditions  in which it is not permitted to employ persons under 18 years of age.  (Byulleten Ministerstva  Vysshego i Srednego Spelsialnogo Obrazovaniya SSSR,  No. 11)  ",81
728,UNION OF SOVIET SOCIALIST REPUBLICS,,"2/VIII/1985  Ordinance No. 252, made by the State Committee of the USSR on Labour and Social  Affairs, to amend and supplement Instructions No. 162 of 20 June 1974 issued by the State  Committee of the Council of Ministers of the USSR on Labour and Wages.  (Byulleten  Gosudarstevennogo Komiteta SSSRpo  Trudu i Sotsialnym Voprosom,  1986, No. 1)  [The schedule to the ordinance contains detailed instructions as to the procedure for keeping  workers' personnel records. Entries in such records must be made by the establishment,  institution or organisation employing the worker, even temporarily, and no worker may be  engaged unless he or she can produce his or her record or alternative attestation of  his  previous  employment or status.]  ",81
729,UNION OF SOVIET SOCIALIST REPUBLICS,,"27/XI/1985  Act to amend the general principles of the legislation of the USSR and Union  Republics on education, in certain particulars concerning basic trends in the reform of general  education and vocational training schools.  (  Vedomosti Verkhovnogo Soveta SSSR,  No. 48)  [The general principles are those approved under USSR Act of  19  June  1973.  Title X of the Act  regulates status and work of teaching staff as well as their rights and duties as such.]  ",81
730,UNION OF SOVIET SOCIALIST REPUBLICS,,"27/XI/1985  Act to amend certain USSR legislative provisions concerning basic trends in the  reform of general education and vocational training schools, and the adoption of the new  formulation of the general principles of the legislation of the USSR and Union Republics on  education, (ibid.)  [Amendments, inter alia, to the fundamental principles governing labour legislation of the  USSR and Union Republics, as adopted under USSR Act of  15  July 1970 (LS 1970—USSR 1  ).  ]  ",81
731,UNION OF SOVIET SOCIALIST REPUBLICS,,"1  /I V/l  986  Order  No.  109/64/7-23 of the State Labour and Social Affairs Committee of the USSR,  the Presidium of the Academy of Sciences of the USSR and the Secretariat of the AU-Union  Central Council of Trade Unions, to improve the organisation of sociological work in the  branches of the national economy and to approve model regulations for a social development  service in undertakings, organisations and ministries.  (Byulleten Gosudarstvennogo Komiteta  SSSR po Trudu i Sotsialnym Voprosom,  No. 9)  [Purpose of the service is to devise and implement measures to ensure the full use of social and  psychological factors in increasing the efficiency of production, to improve the way welfare  work is run in work collectives and to develop creative activity among the workers.]  ",81
732,UNION OF SOVIET SOCIALIST REPUBLICS,,1987—List No. 3  82  (188)  ,82
733,VENEZUELA,,"2/VII/1986  Act partially to amend the rules governing the retirement and pension scheme for  officials and employees of the national public administration, State and municipalities.  (Gacela  Oficial,  18 July, Special Issue)  [Amends in particular ss. 3 (which provides that the right to retirement is acquired when the  person  in  question  has  reached  the age  of  60,  or  55 in  the  case  of  a  woman,  with  a  minimum of 25  years  of  service  or  who,  irrespective of  age,  has completed  35 years  of  service),  4 (exemptions), 16  (regarding the right of  the  children and spouse of  the  contributor to receive, in equal parts, a  survivor's pensions) and 21 (amount of contributions).]  ",82
734,VENEZUELA,,"2/VII/1986  Act in respect of  the  rules governing the retirement and pension scheme for officials  and employees of the national public administration, States and municipalities, (ibid.)  [This  Act incorporates  the  amendments  in the  Act of  2  July  1986  partially amending the  rules.  It  repeals the Act of 20 June 1928 concerning pensions.]  ",82
735,VENEZUELA,,"2/VII/1986  Basic Act regarding conditions of work, the working environment and prevention.  (ibid.)  [The purpose of this Basic Act (published as LS 1986—Ven. 1) is to guarantee to workers,  whether permanent or temporary, conditions of safety, health and welfare in the working  environment which are adequate and favourable for the workers' exercise of their mental and  physical faculties. This aim  is  the responsibility of employers, subsidiaries and  agents.  The Act  applies to workers employed by an employer in an enterprise, and in general applies to any  establishment engaged in industry, agriculture and/or stockraising, commerce, or services,  irrespective of the nature of  its  activities or its location, and whether for profit or non-profit,  public or private. The Act contains 12 chapters which deal in particular with: the National  Council  on  Prevention, Health and Safety at Work  (Ch.  Ill),  which  is  established  by the  Act;  the  obligations of employers and workers (Ch. VI), health and safety at work (Ch. VII),  occupational illnesses and accidents (Ch. VIII) and penalties (Ch. IX).]  ",82
736,YUGOSLAVIA,,"28/VIII/1985 An Act to provide for the principles governing social planning, and for the social  plan of Yugoslavia.  (Sluzbeni  List,  No. 46, Text 557)  [Repeals, inter alia, the Act of 1976 on the same subject.]  ",82
737,YUGOSLAVIA,,"14/X/1985 Regulations to amend the Regulations [of 6 Dec. 1983] respecting the total driving  time for motor vehicle drivers, their rest periods and the arrangement of work for two-person  crews,  in so far as it affects the safety of  driving,  (ibid., No. 67, Text 801)  [Amends, inter alia, ss. 2 and 14.]  ",82
738,YUGOSLAVIA,,"24/1/1986 Regulations respecting the health conditions to be met by organisations of associated  labour trading in poisons, (ibid., No. 9, Text 124)  [Premises, storage, precautions and training.]  ",82
739,YUGOSLAVIA,,"11 /II/1986 Regulations respecting the working hours of air traffic controllers, (ibid., No. 9, Text  123)  ",82
740,ZIMBABWE,,(189)  83  1987—List No. 3  ,83
741,ZIMBABWE,,"— Workers' Compensation Regulations 1986. S.I. 252.  (Government Gazette,  29 Aug.,  Supplement)  [The Regulations address the procedure for objections to a decision of the Commissioner,  special liability to meet with an accident, exempted employers, and general matters, including  prescribed forms. The Regulations were issued under the  Workers'  Compensation Act  (Ch.  269)  and repeal the Workmen's Compensation Regulations 1969.]  1985 Labour Relations (General) Regulations 1985. S.I. 368.  [These general regulations were made under the Labour Relations Act which was published in  the  Legislative Series  (LS 1985—Zim. 1). The regulations cover, inter alia, the registration of  workers' and employers organisations, the functioning of the employment councils, the  settlement of disputes and unfair labour practices, collective job action and the procedure to be  followed by the Labour Relations Board.]  1985 Labour Relations (Labour Relations Tribunal) Regulations 1985. S.I. 369.  [See summary under S.I. 372 of 1985.]  1985 Labour Relations (Employment Agencies) Regulations 1985. S.I. 370.  [See summary under S.I. 372 of 1985.]  ",83
742,ZIMBABWE,,"1985 Labour Relations (General Conditions of Employment) (Termination of Employment)  Regulations 1985. S.I. 371.  [See summary under S.I. 372 of 1985.]  1985 Labour Relations (Workers' Committees) (General) Regulations 1985. (ibid., No. 372)  [These Regulations flesh out four sections of the Labour Relations Act 1985 (SL 1985—Zim. 1  ),  with both substantive and procedural provisions. S.I. 371 sets forth, in accordance with s. 17 of  the Act, the circumstances under which an employer may terminate a contract of employment.  Where employers believe they have good cause, they may suspend an employee without pay and  apply to a labour relations officer to seek termination of the contract. The Regulations further  require prior written approval of the Minister, following mandatory consultation with the trade  union and employer's organisation involved, to lay off or retrench an employee or to impose  work on a short-time basis. Violations  are  subject to a  fine  or imprisonment. In terms of s.  135  of  the Act, S.I. 370 limits the amount a private employment agency may legally charge to  workseekers, employers and other clients. The Regulations impose conditions for a agent to  make a referral and require record-keeping. S.I. 372, issued under s. 26 of the Act, defines  ""works council"", half of whose members are to be employee representatives who are members  of a workers' committee. A workers' committee is to be formed when employees select their  representative at their workplace. It. must have between 3 and 15 members who are  representative of  the  different sections of  the  undertaking. The Regulations govern its officers,  tenure of office and procedures for meetings. Finally, S.I. 369 regulates proceedings before the  Labour Relations Tribunal which was created by s. 141 of the Act.]  ",83
743,ZIMBABWE,,1987—List No. 3  84  (190)  ,84
744,ZIMBABWE,,20/VI/1986  Public Holidays and Prohibition of Business (Declaration and Notification of Public  Holidays) Notice 1986. S.I. 177.  [New schedule of public holidays.]  ,84
745,ZIMBABWE,,"27/VI/1986  Emergency Powers (Control of Income Increases) (Amendment) Regulations 1986  (No.  2). S.I. 196.  [Amends the Emergency Powers (Control of Income Increases) Regulations by, inter alia,  inserting a definition of ""designated post"" and making special provisions for wage increases for  lower-paid employees. Substitutes a new Second Schedule (Maximum Rates of Increases).]  l/VH/1986  Labour Relations (Specification of Minimum Wage) Notice 1986. S.I. 195.  [This Order was issued under s. 20 of the Labour Relations Act 1985 (Act 16/85) (LS 1985—  Zim. 1). It fixes minimum wages, set forth in Schedule 1, and minimum wages and allowances,  set forth in Schedule 2, which employers must pay. In determining an employee's minimum  wage entitlement, no account may be taken of any other remuneration not forming part of an  employee's fixed or ordinary wage (s. 5(4); not applicable to seasonal workers). Casual  employees are to be paid not less than double the wage fixed in the Schedule  (s.  5  (5)).  The Notice  limits the circumstances in which deductions from wages and withdrawal and reduction of  benefits and allowances may be made (ss. 6 and 7). Minimum wages shall be paid without  discrimination on the grounds of race, sex or age (s. 8). The Notice provides for conversion of  rates and possible exemptions. It repeals the Minimum Wages (Specification of Minimum  Wages) Notice 1985 (S.I. 186 of 1985), as amended by S.I. 219A of 1985.]  18/VII/1986 Pensions Review (No. 14) Notice 1986. S.I. 217.  [Contains various definitions and provides for increases in pensions, inter alia.]  INTERNATIONAL  ",84
746,ZIMBABWE,Algeria—Iraq,"29/VI/1985  Convention regarding co-operation between the Government of the People's  Democratic Republic of Algeria and the Government of the Republic of Iraq in the fields of  maritime affairs and commerce. Done at Algiers. (Algeria:  Journal officiel,  17 Sep.)  [Art.  7  provides for co-ordination in regard to training and an exchange of experts in the field of  maritime transport.]  ",84
747,ZIMBABWE,Algeria—France,"22/XII/1985  First Codicil to the Agreement of 27 December 1968 between the Government of the  Popular Democratic Republic of Algeria and the Government of France in regard to travel,  employment and residence in France of persons coming from Algeria and their families, with  Protocol in appendix. Done at Algiers, (ibid., 21 May)  [The Codicil supplements and amends the 1968 Agreement in regard to travel, employment and  residence of persons coming from Algeria in France. It affords to family members the right,  conditioned upon resources, to obtain a residence permit for the same duration as that of the  person they are joining (art. 4). As from the entry into force of the Codicil, Algerians who have  already possessed a residence permit for three years and three months receive an automatically  renewable permit which is valid for 10 years (art. 6). New arrivals are to be given a one-year  renewable permit if they have a certified contract of employment in the case of employees or an  authorisation in the case of independent workers (art. 7). After uninterrupted residence of three  (191)  85  1987—List No. 3  ",84
748,ZIMBABWE,Brazil — Uruguay,1987—List No. 3  86  (192)  ,86
749,ZIMBABWE,Cameroon—Spain,10/V/1986 Agreement between Spain and the Republic of Cameroon for co-operation regarding  the merchant marine. Done at Yaounde. (Spain:  Boletín Oficial del  Estado^  10  June)  ,86
750,ZIMBABWE,Quebec,"2/VI/l  986 Protocol of understanding between the Government of Quebec and the Government  of  the Republic of France regarding  social  protection for students and participants  in  co-operation  activities. Done at Paris. (Quebec:  Gazette officielle  du  Quebec,  Part 2, 3 Sep.)  [Extends certain provisions regarding sickness insurance and family allowances to students and  participants in co-operation activities  who  are in the territory of the other party to  the  Protocol.  The Protocol is supplemented by an administrative arrangement concerning its means of  application.]  ",86
