,country,region,text,page
850,————,,LS. 1943 (Sp. 1). — “°L.S. 1931 (Sp. 5).  — §3 — 1944—Indexes If  ,62
851,————,,"Dec. 23 Decree to lay down basic rules for. total social insurance [sets up a  commission to draft a general Social Welfare Act and enumerates  the principles to be followed therein].: (B.O. 13th January, 1945, pp.  472-474)  ",63
852,————,,"Dec. 23 Order to approve the regulations governing the National Institution  for Industrial Medicine, Hygiene and Safety [see July 7 above].  (B.O. 10th January, 1945, pp. 221-226; erratum: 8th February, 1945,  p. 1116)  ",63
853,————,,"Dec. 29 Order to approve the national labour regulations for the National  Network of Spanish Railways. (B.O. 14th January, 1945, p. 490,  and supplement, pp. 1-64) . .  ",63
854,SWEDEN,,Feb. 4 Regulations respecting the Merchant Seamen's Pension Institution.  No. 42. (S.F. pp. 107-114) -  ,63
855,SWEDEN,,"Feb. 4. Notification No. 43, to amend Notification No. 306, of 9th June,  1939, respecting seamen's offices in Sweden and the signing on and  off of seamen. (S.F. pp. 115-119)  ",63
856,SWEDEN,,"Mar. 17 Act No. 79, to amend section 13 (third paragraph) of the Seamen’s  Hours of Work Act of 30th September, 1938 (No. 607)""* [relates  to time off duty in return for overtime work]. (S.F. p. 173)  ",63
857,SWEDEN,,"Mar. 17 Act No. 92, to continue in operation [until 30th June, 1945] Act  No. 934 of 30th December, 1939, respecting liability to service™®  (S.F. p. 257)  .  ",63
858,SWEDEN,,"Mar. 17 Act No. 93, to continue in operation [until 30th June, 1945] Act  No. 935 of 30th December, 1939, to extend in certain circumstances  the application of Act No. 245 of 28th May, 1920, respecting  conciliation in labour disputes’. (S.F. p. 257)  ",63
859,SWEDEN,,"Mar. 17 Notification No. 95, to amend section 1 of Notification No. 329  of 7th May, 1940, respecting the State control of the public  employment. exchange system™. (S.F. p. 258)  ",63
860,SWEDEN,,"Mar. 17 Act No. 96, to amend the’ Act No. 206, of 29th June, 1912,  respecting workers’ protection™. (S.F. p. 259)  1.5.S. Vol. XX, No. 3, p. 99  ",63
861,SWEDEN,,"Mar. 24 Act No. 113, to extend [until 30th June, 1945] the period of  operation of Act No. 856 of 15th December, 1939 (No. 856),  respecting the payment of war risk compensation to seamen. (S.F.  p. 275)  ",63
862,SWEDEN,,"Mar. 31 Act No. 151, to continue in operation [until 30th June, 1945] Act  No. 420 of 30th June, 1943, respecting the limitation of the cost of  living bonus on wages and pensions. (S.F. p, 320)  ",63
863,SWEDEN,,B.O. = Boletin Oficial. del Estado.  ,63
864,SWEDEN,,S.F. = Svensk forfatiningssamling.  ,63
865,SWEDEN,,*“TL.S. 1931 (Sp.-9).  ,63
866,SWEDEN,,"“8° L.S.. 1938 (Swe. 7). — “°L.S. 1939 (Swe. 8 A). — ™L.S. 1920 (Swe. 6);  amendments: L.S. 1931 (Swe. 4); 1935 (Swe. 4); 1936 (Swe. 7, A) ; 1939 (Swe. 8,  B). — ™ LS. 1940 (Swe. 2, C). — ™ Consolidated text: L.S:; 1931 (Swe. 5);  see also: L.S. 1936 (Swe. 2); 1937 (Swe. 3); 1938 (Swe. 4).  1944--Indexes. II — 64 —  ",63
867,SWEDEN,,"May 19 _. Act No. 226, to amend sections 1 and 4 of Act No. 131 of 14th  June, 1929, respecting insurance against certain occupational  diseases™-*, (S.F. pp. 439-440) Swe. 1 (A)  ",64
868,SWEDEN,,"May 19 Act No. 227, to amend section 1 of Act No. 235 of 17th June,  1916, respecting insurance against industrial accidents”. (S.B.  p. 441) : Swe. 1 (B)  ""May 19 Order No: 228, to amend sections 1, 2 and 4 of Order No. 339  ot jith June, 1937, respecting assistance to mothers. (S.F. pp. 441-  2  ",64
869,SWEDEN,,"May 19 Order No. 229, to amend sections 2 and 6 of. Order No. 338 of  11th June, 1937, respecting pecuniary maternity benefit. (S.F. p. 443)  ",64
870,SWEDEN,,"May 19 Order No. 231, to amend section 32 of Order No. 280 of 26th June,  1931, respecting recognised sick funds”. (S.F. 3lst May, 1944,  pp. 444-445)  ",64
871,SWEDEN,,"May 19 Act No. 236, to continue in operation [until the end of 1945] the  existing division of localities into classes in conformity with Act  : 137  No. 434 of 28th June, 1935, respecting the national pension system™.  (S.F. p. 449) . °  ",64
872,SWEDEN,,"June 30 Order No. 405, to amend section 11 of Order No. 264 of 15th  June, 1934, respecting recognised unemployment funds™. (S.F.  p..821) : Swe. 3 (C)  ",64
873,SWEDEN,,"June 30 Act No. 461, respecting home assistants. (S.F. pp. 891-894)  ; Swe. 2  ",64
874,SWEDEN,,"June 30 Act No. 462, respecting hours of work in hotels, restaurants and  cafés. (S.F. pp. 895-898)  ",64
875,SWEDEN,,"June 30 Act No. 463, to amend No. 138 of 16th May, 1930, respecting the  limitation of hours of work”. (S.F. p. 899)  ",64
876,SWEDEN,,"June 30 Act No. 464, to continue in operation [until 30th June, 1945] Act  No. 484 of 14th June, 1940, respecting exceptions to the hours of  work provisions in force™. (S.F. pp. 899-900)  ",64
877,SWEDEN,,"June 30 Act No. 475, respecting unemployment committees. (S.F. p. 913)  Swe. 3 (A)  ",64
878,SWEDEN,,"June 30 Notification No. 476, to loy down administrative provisions under  Act No. 475 of 30th June, 1944, respecting unemployment committees.  (S.F. pp. 914-916) _ Swe. 3 (B)  ",64
879,SWEDEN,,"June 30 Notification No. 479, to amend section 4 of the Regulations of  4th February, 1944, respecting the Merchant Seamen’s Pension  Institution. (S.F. p. 923)  ",64
880,SWEDEN,,"July 15 Act No. 541, to amend section 18 of Act No. 934 of 30th  December, 1939, respecting compulsory service™ [exemption of  persons enrolled for civil defence]. (S.F. p. 1191)  ",64
881,SWEDEN,,S.F. = Svensk férfattningssamling.  ,64
882,SWEDEN,,"3-47 S. 1929 (Swe. 1, A); amendments: 1930 (Swe. 4, A); 1936 (Swe. 6, A);  1938 (Swe. 3). — ™L.S. 1922 (Swe. 2); amendments: 1924 (Swe. 1, A); 1926  (Swe. 5, A); 1928 (Swe. 1); 1933 (Swe. 1); 1936 (Swe. 5); 1937 (Swe. 9);  1939 (Swe. 1); 1941 (Swe: 2). — “LS. 1931 (Swe. 6, A). — ™LS. 1935  (Swe. 3); 1937 (Swe. 1); 1942 (Swe. 4). — *L.S. 1934 (Swe. 2); amendments :-  1936 (Swe. 1); 1937 (Swe. 2); 1938 (Swe. 2); 1941 (Swe. 1); 1943 (Swe. 1).  ",64
883,SWEDEN,,"297,.S. 1930 (Swe. 1); amendments: L.S. 1938 (Swe. 5); 1940°(Swe. 1, D);  4 1942 (Swe. 2, B). — LS. 1940 (Swe. 1, A). ; -  — 65-— 1944—Indexes II  ",64
884,SWEDEN,,"July 15 Order No. 548, to amend section 31 of Order No. 280 of 26th  June, 1931, respecting recognised sick funds. (S.F. p. 1202)  ",65
885,SWEDEN,,"Sept. 14 Notification No. 660, to amend section 4 of Notification No. 282 of  26th June, 1931, respecting the State subsidy to sick funds™. (S.F.  p. 1413)  ",65
886,SWEDEN,,"Sept. 14 Order No. 606, to amend the second paragraph of section 28 of Order  No. 910 of 25th October, 1940, respecting motor trafic by way of  trade [hours of work and rest periods of drivers]. (S.F. p. 1329)  ",65
887,SWITZERLAND,,"Jan. 4+ Resolution of the Federal Council to amend the Administrative  Order of 3rd October, 1919"", under the Factory Act™ [distribution  of hours of work; messrooms; prohibition of employment of  children under sixteen; employment of pregnant women and nursing  mothers]. (R.L.F. p. 5; E.G. pp. 5-6)  ",65
888,SWITZERLAND,,"Jan. 11 Ordinance respecting processes in which the employment of young  persons and women is forbidden in industry funder the Act of  3ist March, 1922, relating to the employment of young persons and  women in industry]. (R.L.F. pp. 40:42; E.G. pp. 40-42)  I.S.S. Vol. XX, No. 3, pp. 99-100  ",65
889,SWITZERLAND,,"Jan. 11 Resolution of the Federal Council to amend the Resolution of 14th  July, 1942, regulating unemployment assistance during the war crisis.  (R.L.F. pp. 43-44; E.G. pp. 43-44)  ",65
890,SWITZERLAND,,"Jan. 19 Order No. I, respecting tuberculosis insurance [under the Act of  13th June, 1928]. (R.L.F. pp. 67-88; E.G. pp. 67-88)  ",65
891,SWITZERLAND,,Jan. 28 Resolutions of the Federal Council to amend the system of allow-  ances (1) for loss of wages“? and (2) for loss of earnings™.  (R.L.F. pp. 121-125; E.G. pp. 121-125)  ,65
892,SWITZERLAND,,Feb. 28 Ordinance respecting the allocation of manpower to the forestry  industry. (R.L.F. pp. 164-166; E.G. pp. 164-166)  ,65
893,SWITZERLAND,,Apr. 5 Resolution of the Federal Council to modify the scope of the system  of allowances for loss of earnings. (R.L.F. pp. 214-216; E.G.  pp. 214-215)  ,65
894,SWITZERLAND,,Apr. 22 Resolution of the Federal Council respecting the allocation of  manpower to agriculture (compulsory sickness insurance). (R.L.F.  pp. 246-249; errata: p. 332; E.G. pp. 248-251)  ,65
895,SWITZERLAND,,"May 26 Resolutions of the Federal Council to amend the system of allowances  (1) for loss of wages’, and (2) for loss of earnings’. (R.L.F.  pp. 345-347; E.G. pp. 347-349)  ",65
896,SWITZERLAND,,S.F. = Svensk forfattningssamling.  ,65
897,SWITZERLAND,,R.L.F. = Recueil des lois fédérales.  ,65
898,SWITZERLAND,,E.G. = Ejidgendéssische Gesetzsanunlung.  ,65
899,SWITZERLAND,,"™ LS. 1939 (Swe. 8). —~ ™L.S. 1931 (Swe. 6, A); last amendment: L.S. 1943  (Indexes I, p. 13). —** LS. 1931 (Swe. 6, C). — ™L.S. 1919 (Switz. 4); Bulletin  of the International Labour Office (Basle), Vol. XIV, 1919, pp. 215-260. —  ** Bulletin of the International Labour Office (Basle), Vol. IX, 1914, pp. 269-283,  and Vol. XIV, 1919, pp. 205-209. — **L.S. 1922 (Switz. 2).  ",65
900,SWITZERLAND,,"“LS. 1939 (Switz. 3); 1940 (Switz. 4); see also Orders of 19th September,  1941, 24th February, 1942, and 26th January, 1943. — ™*L.S. 1940 (Switz. 4, C);  1944—-Indexes I — 66 —  ",65
901,SWITZERLAND,,"June 9 Resolution of the Federal Council to regulate the payment of  allowances to agricultural workers and to mountain peasants {supple-  ments Resolution of 1lth February, 1941, respecting the allocation  of manpower to agriculture’”]. (R.L.F. pp. 377-384; E.G. pp. 379-  ",66
902,SWITZERLAND,,"‘June 9 Resolution of the Federal Council to amend the Resolution [of 11th  February, 1941] respecting the allocation of manpower to agricul-  ture™. (R.L.F. pp. 384-385; E.G. p. 387)  June 9 Resolution of the Federal Council to amend the Resolution {of 17th  May, 1940] respecting compulsory labour service™. (R.L.F. p. 388;  E.G. p. 391)  June 27 Resolution of the Federal Council respecting the allocation of  manpower for work of national importance (compulsory sickness  insurance) [supplements Resolution of 5th May, 1942}. (R.L.F.  pp. 448-451; E.G. pp. 453-456) :  Sept. 29 Resolution of the Federal Council to amend the Resolution [of  3lst March, 1942] respecting the allocation of manpower for con-  ’ Structional work of national importance. (R.L.F. pp. 420-622;  E.G. pp. 623-625)  Oct. 10 Resolutions of the Federal Council to modify the system of  allowances (1) for loss of wages’ and (2) for loss of earnings™.  (R.L.F. pp. 631-634; E.G. pp. 633-638)  Dec. 4 Order of the Federal Council to issue measures for the prevention  of silicosis in the construction of tunnels and galleries and in mines.  (R.L.F. pp. 761-771; E.G. pp. 763-774) Switz. 1  ",66
903,SWITZERLAND,,"Dec. 15 Resolutions to supplement (1) the Resolution [of 27th June, 1944]  respecting the. allocation of manpower to constructional work of  national importance (compulsory sickness insurance) and (2) the  Resolution [of 22nd April 1944] respecting the allocation of man-  power to agriculture (compulsory sickness insurance). (R.L.F.  pp. 811-813; E.G. pp. 809-812)  ",66
904,SWITZERLAND,,"Dec. 22 Resolution of the Federal Council to repeal section 9 of the  ; Resolution [of 13th September, 1940] for the protection of workers  liable to military service”. (R.L.F. p. 895; E.G. p. 893  ",66
905,TUNIS,,"Aug. 3 Decree to amend the Decree of 8th September, 1943, to set up a  Labour Committee [composition of committee]. (Journal officiel  tunisien, 8th August, 1944, No. 64, p. 869)  ",66
906,TUNIS,,"Aug. 17 Decree to amend {section 1 of] the Decree of 14th November,  1940, respecting supervision of dismissals in industrial and commer-  cial establishments. (Journal officiel tunisien, 22nd August, 1944,  No. 68, pp. 951-952)  ",66
907,TUNIS,,R.L.F. = Recueil des lois fédérales.  ,66
908,TUNIS,,E.G. = Etdgendéssische Gesetzsammlung.  ,66
909,——_——,,"LS. 1940 (Switz. 5, B).  — 67 — 1944—Indexes li  ",66
910,UNION OF SOUTH AFRICA,,"Feb. 25 Proclamation No. 49, to make a regulation respecting the Work-  men’s Compensation Act, No. 30 of 19417: seamen employed on  Union ships. War Measure No. 15 of 1944. (G.G. 10th March,  1944, Vol. CXXXV, No. 3313, p. i)  ",67
911,UNION OF SOUTH AFRICA,,"Mar. 7 Proclamation No. 57: amendment of regulations [made by War  Measure No. 6 of 1941] relating to the control of industrial man  power. War Measure No. 18 of 1944. (G.G. 17th March, 1944,  Vol. CXXXV, No. 3315, pp. iii-iv)  ",67
912,UNION OF SOUTH AFRICA,,"Mar. 24 Government Notice No. 460: Registration Regulations framed  under section 23 (1) of the Natives (Urban Areas) Act, 1923  (No. 21 of 1923), as amended [Chap. [: control and protection  of natives in the proclaimed area; Chap. I]: medical examination  and medical supervision of natives in the proclaimed area: Chap. IIT:  establishment, management and control of accommodation for natives  seeking employment in the proclaimed area]. (G.G. 24th March,  1944, Vol. CXXXV, No. 3317, pp. 423-437)  ",67
913,UNION OF SOUTH AFRICA,,"May 30 Act to amend the Natives (Urban Areas) Act, 1923, the Natives  Taxation and Development Act, 1925, the Native Administration  Act, 1927, the Native Service Contract Act, 1932%°, and the Private  Location Act, 1909 (Cape of Good Hope); to control the sale or  supply of certain grain to, and the purchase, acquisition and  possession thereof by, natives in areas near urban areas, and to  make provision for the designation of certain local government  bodies as urban local authorities for the purposes of.certain provi-  sions of Act No. 21 of 1923. No. 36 of 1944. Native Laws Amend-  ment Act, 1944.  ",67
914,UNION OF SOUTH AFRICA,,"May 30 Act to regulate the training and employment of apprentices and  minors in certain trades, and to provide for matters incidental  thereto. No. 37 of 1944. Apprenticeship Act, 1944. S.A. 1  ",67
915,UNION OF SOUTH AFRICA,,"June 1 Act to promote the civil employment of persons who have rendered  military or other war service and to provide for matters incidental  thereto. No. 40 of 1944. Soldiers and War Workers Employment  Act, 1944. S.A, 2  ",67
916,UNION OF SOUTH AFRICA,,"June 6 Act to amend the War Special Pensions Act, 1919, the Old Age  Pensions Act, 1928, the Blind Persons Act, 1936, the War Pensions  Act, 1941, and the War Pensions Act, 1942, No. 48 of 1944.  Pension Laws Amendment Act, 1944.  ",67
917,UNION OF SOUTH AFRICA,,"June 7 Act to provide for the disposal of certain surplus State revenues  and surplus revenues of the Railway and Harbour Trust Fund:  to provide for a contribution out of profits derived under section  two of the Finance Act, 1940, towards an increase in the wages of  native mine labourers; . . . to waive certain conditions attaching  to grants made under the rural housing and rehabilitation scheme.  No. 46 of 1944. Finance Act, 1944.  ",67
918,UNION OF SOUTH AFRICA,,July 28 Proclamation No. 159: regulations for the protection of Union  merchant seamen against diseases in foreign countries. War Mea-  ,67
919,UNION OF SOUTH AFRICA,,G.G. = The Union of South Africa Government Gasette.  ,67
920,UNION OF SOUTH AFRICA,,LS. 1941 (S.A. 2). — “LS. 1932 (S.A. 1).  ,67
921,UNION OF SOUTH AFRICA,,"™ LS. 1928 (S.A. 1): amendments: L.S. 1931 (S.A. 3); 1937 (S.A. 2); 1943  (Indexes I, p. 14, Act No. 33 of 1943).  1941—-Indexes II — 68 —  ",67
922,UNION OF SOUTH AFRICA,,"Aug. 2 Proclamation No. 162: amendment of regulations relating to the  ‘settlement of labour disputes [made by War Measure No. 9 of 1942,  Proclamation No. 21 of 1942, dated 28th January, 1942] (definition  of aritrator]. (G.G. 4th August, 1944, Vol. CXXXVII, No. 3376,  p. iv  ",68
923,UNION OF SOUTH AFRICA,,"Sept. 15 Proclamation No. 193: amendment of regulations relating to the  settlement of labour disputes [made by War Measure No. 9 of  1942, Proclamation No. 21 of 1942, as amended]. War Measure  No. 77 of 1944. (G.G. 22nd September, 1944, Vol. CXXXVII,  No. 3395, p. ii)  ",68
924,UNION OF SOUTH AFRICA,,"Sept. 30 Proclamation No. 201: amendment of regulations relating to the  settlement of labour disputes [made by War Measure No. 9 of  1942, Proclamation No. 21 of 1942 as amended] [definition of  strike and lockout]. War Measure No. 81 of 1944. (G.G. 6th Octo-  ber, 1944, Vol. C XXVIII, No. 3400, p. i)  ",68
925,UNION OF SOUTH AFRICA,,"Oct. 3 Proclamation No. 202: amendment of regulations relating to the  settlement of labour disputes [amends War Measure No. 145 of  1942, Proclamation No. 318 of 1942: definition of “arbitrator’’;  decision of majority to be deemed to be award of arbitrator].  War Measure No. 82 of 1944. (G.G. 6th October, 1944, Vol.  CXXXVIII, No. 3400, p. 1-ii)  UNION OF SOVIET SOCIALIST REPUBLICS (U.S.S.R.)  ",68
926,UNION OF SOUTH AFRICA,,"July 8 Decree of the Presidential Board .of the Supreme Council of the  U.S.S.R. to increase State aid for pregnant women, mothers of  large families and unmarried mothers, to extend the system of  maternity and child welfare, and to institute the honorary title of  “Mother Heroine”, the Order of “Glory of Motherhood” and the  “Motherhood Medal”. Extracts: U.S.S.R. 1  ",68
927,UNION OF SOUTH AFRICA,,"July 20 Decree of the Presidential Board of the Central Federal Council of  Trade Unions, concerning the work of Trade Organisations for  the application of the Decree of the Presidential Board of the  Supreme Committee, of 8th July, 1944, to increase State aid for  pregnant women, mothers of large families and unmarried mothers,  to extend the system of maternity and child welfare, and to institute  the honorary title of “Mother Heroine’, the Order of “Glory of  Motherhood” and the “Motherhood Medal”. (Trud, 21st July, 1944)  ",68
928,UNION OF SOUTH AFRICA,,"Aug. 18 Regulations concerning the method of allocation and payment of  allowances and granting of concessions to pregnant women, mothers  of large families and unmarried mothers. (Trud,: 19th August,  1944)  UNITED KINGDOM OF GREAT BRITAIN»  ",68
929,AND NORTHERN IRELAND,,"Jan. 1 Coal Mining (Training and Medical Examination) Order, 1944.  S.R. & O. No. 7, IJ, pp. 330-337. I.S.S. Vol. XX, No.2, p. 61.  ",68
930,AND NORTHERN IRELAND,,"Jan. 25 -National Health Insurance (Navy, Army and Air Force) Amendment  Regulations, 1944 [amendment of S.R. & O. 1939 (No. 1467) I,  2245, as amended]. S.R. & O. No. 166, I, pp. 470-471.  ",68
931,AND NORTHERN IRELAND,,"Feb. 18 National Health Insurance (Dental Benefit) Amendment Regulations,  1944 [amends S.R. & O. 1938, No. 1466, II, p. 2453]. SR. & O  No. 220, I, pp. 493-497.  ",68
932,AND NORTHERN IRELAND,,G.G. = The Union of South Africa Government Gazette.  — 69: — 1944—Indexes II  ,68
933,AND NORTHERN IRELAND,,"Feb. 25  O.C. adding Regulation 47AF to, and amending Regulation 48A  ‘of, and the Third Schedule to, the Defence (General) Regulations,  1939: precautions: against disease amongst seamen abroad. S.R.  & O. No. 183, II, pp. 11-12.  ",69
934,AND NORTHERN IRELAND,,"Mar. 1 An Act to make further and better provision for enabling persons  handicapped by disablement to secure employment, or work on their  account, and for purposes connected therewith. 7 and 8 Geo. 6,  ch. 10. Disabled Persons (Employment) Act, 1944. G.B. 1  ",69
935,AND NORTHERN IRELAND,,"Mar. 9 Essential Work (Slaughtering Industry) Order, 1944. S.R. & O.  No. 270, I], pp. 476-477.  ",69
936,AND NORTHERN IRELAND,,"Mar. 14 Wages Board (Industrial and Staff Canteen Undertakings) Order,  1944. S.R. & O. No. 266, I, pp. 30-31.  ",69
937,AND NORTHERN IRELAND,,"Mar. 14 ~—-Coal Mining Undertakings Control Order 1942, General Direction  (Employment in Coal Mines) No. 1. S.R. & O. No. 280, II,  pp. 337-380.  ",69
938,AND NORTHERN IRELAND,,"Mar. 21 An Act to make provision for the reinstatement in civil employment  of certain persons who are, or have been, in the service of the  Crown or in a civil. defence force; and for purposes connected  with the matter aforesaid. 7 and 8 Geo. 6, ch. 15. Reinstatement  in Civil Employment Act, 1944. G.B. 2  ",69
939,AND NORTHERN IRELAND,,"Mar. 24 O.C. (1) adding Regulation 47 AAC to, and amending Regulation  48 AC of, and (2) adding Regulation 47 ADA to, the Defence  (General) Regulations, 1939: desertion from fishing boats; wages  of seamen on ships required for war operations. S.R. & O. No. 321  and 322, II, pp. 13-17.  ",69
940,AND NORTHERN IRELAND,,"Mar. 24 O.C. (1) substituting new regulation for Regulation 25, and (2)  amending Regulation 30 of the Defence (Agriculture and Fisheries)  Regulations, 1939: minimum rates of wages in Agriculture to be  fixed by the Scottish Agricultural Wages Board; conditions for  the employment of children in agricultural work. S.R. & O  No. 326 and No. 327, II, pp. 49-51.  ",69
941,AND NORTHERN IRELAND,,"Mar. 31 Personal Injuries (Civilians) Scheme, 1944. S.R. & O. No. 369, I,  pp. 653-693.  ",69
942,AND NORTHERN IRELAND,,"Apr. 17 O.C. amending Regulation 1A of the Defence (General) Regulations,  1939, and adding Regulation 1AA (prohibition of strikes and  lockouts likely to interfere with essential services) to those Regula-  tions. S.R. & O. No. 461, II, pp. 19-20. G.B. 3 (A)  ",69
943,AND NORTHERN IRELAND,,"Apr. 18 War Pensions (Mercantile Marine) Scheme, 1944 [repeals previous  scheme: S.R. & O. 1941, No. 225, I, p. 784 and 1942, No. 2259, I,  p. 713]. S.R. & O. No. 453, I, pp. 703-752.  ",69
944,AND NORTHERN IRELAND,,"Apr. 25 Factories (Testing of Aircraft Engines, Carburettors and other  Accessories) Order, 1944. S.R. & O. No. 495, II, pp. 484-489.  1.S.S. Vol. XX, No. 3, p. 98  ",69
945,AND NORTHERN IRELAND,,"Apr. 27 The Patent Fuel Manufacture (Health and Welfare) Order, 1944.  S.R. & O. No. 521, II, pp. 490-493. I.S.S. Vol. XX, No. 3, p. 98  ",69
946,AND NORTHERN IRELAND,,"Apr. 28 Byssinosis (Benefit) Amendment Scheme, 1944 [amends S.R. & O.  1941, No. 525, I, p. 239]. S.R. & O. No. 504, I, pp. 1099-1100.  ",69
947,AND NORTHERN IRELAND,,"May 16 Personal Injuries (Civilians) Regulations, 1944 [supersede S.R. & O.  1941, No. 578, I, p. 776]. S.R. & O. No. 578, I; pp. 697-703.  ",69
948,AND NORTHERN IRELAND,,S.R. & O. = Statutory Rules and Orders.  1944—Indexes II —~ 7 —  ,69
949,AND NORTHERN IRELAND,,"May 23 National Registration (Service Register) Regulations, 1944 [Part  III: members of the Forces; Part 1V: seamen; Part V: war  workers]. S.R. & O. No. 630, I, pp. 516-525.  ",70
950,AND NORTHERN IRELAND,,"May 30 Agricultural Gangmasters (Registration and Control) Order, 1944.  S.R. & O. No. 635, IT, pp. 63-64.  ",70
951,AND NORTHERN IRELAND,,"June 12 Electricity (Factories Act) Special Regulations, 1944 [modify  S.R. & O. 1908, No. 1312, p. 340). SR. & O. No. 739, I,  Pp. 103-105.  ",70
952,AND NORTHERN IRELAND,,"June 28 National Health Insurance (Society for Seafarers) Regulations,  1944. S.R. & O. No. 862, I, pp. 507-509.  ",70
953,AND NORTHERN IRELAND,,"June 29 O.C. amending Regulation 45AA of, and the Fourth Schedule to,  the Defence (General) Regulations, 1939: engagement and discharge  of crews of merchant vessels. S.R. & O. No. 743, 1. pp. 28-29.  ",70
954,AND NORTHERN IRELAND,,"Tuly 13 Essential Work (General Provisions) Order, 1944. S.R. & O.  No. 815, II, pp. 464-466. G.B. 4 (A)  ",70
955,AND NORTHERN IRELAND,,"July 17 Unemployment Insurance (Emergency Powers) (Amendment) Regu-  _ lations, 1944 [amendment of S.R. & O. 1939, No. 1148, II, p. 3466,  as amended]. S.R. & O. No. 799, I op. 1028-1029.  ",70
956,AND NORTHERN IRELAND,,"July 27 An Act to provide for the establishment of a National Agricultural  Advisory Service . . . and otherwise to amend the law relating  to agriculture [s. 3: minimum time rates of wages for agricultural  workers employed on piece work]. 7 & 8 Geo. 6, ch. 28. Agrictl-  ture (Miscellaneous Provisions) Act, 1944.  ",70
957,AND NORTHERN IRELAND,,"July 28 Reinstatement in Civil Employment Act, 1944 (Commencement)  Order, 1944 [date of commencement : Ist August, 1944]. S.R. & O.  No. 879, TY, p. 889.  ",70
958,AND NORTHERN IRELAND,,"July 28 ° Reinstatement in Civil Employment (Procedure) Regulations, 1944.  S.R. & O. No. 880, pp. 889-896. .  ",70
959,AND NORTHERN IRELAND,,"Tuly 28 National Health Insurance (Emergency) Regulations, 1944 [amend-  ments of National Health Insurance and Contributory Pensions Act,  1939**, as amended]. S.R. & O. No. 905, I, pp. 497-501.  ",70
960,AND NORTHERN IRELAND,,"Aug. 1 _ Reinstatement in Civil Employment (Exemption from Restriction)  oO Order, 1944. S.R. & O. No. 902, II, pp. 478-479.  ",70
961,AND NORTHERN IRELAND,,"Aug. 3 An Act to reform the law relating to education in England and  ' .Wales [sections 58-60, employment of children]. 7 & 8 Geo. 6,  ch. 31. Education Act, 1944. . Extracts: G.B. 5  ",70
